Flow id, Packet size (bytes), Data from conn (bytes), Sent (bytes), Delivered (bytes), Overhead (%), Retransmit size (bytes), Retransmit count, Sending rate (Gbps), Throughput (Gbps), FCT (ns)

conn_from_pod5_host4_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187626, 0.0185632, 6.16495e+08

conn_from_pod5_host4_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184032, 0.0182076, 6.28533e+08

conn_from_pod5_host4_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187461, 0.0185469, 6.17037e+08

conn_from_pod5_host4_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185703, 0.0183729, 6.22878e+08

conn_from_pod5_host4_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183397, 0.0181448, 6.30709e+08

conn_from_pod5_host4_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186128, 0.018415, 6.21456e+08

conn_from_pod5_host4_to_pod3_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0186104, 0.0184304, 6.20934e+08

conn_from_pod5_host4_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187523, 0.018553, 6.16832e+08

conn_from_pod5_host4_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187629, 0.0185635, 6.16484e+08

conn_from_pod5_host4_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186054, 0.0184077, 6.21703e+08

conn_from_pod5_host4_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187595, 0.0185601, 6.16597e+08

conn_from_pod5_host4_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187122, 0.0185133, 6.18155e+08

conn_from_pod5_host4_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184851, 0.0182887, 6.25748e+08

conn_from_pod5_host4_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187418, 0.0185426, 6.17177e+08

conn_from_pod5_host4_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187666, 0.0185672, 6.16361e+08

conn_from_pod5_host4_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018751, 0.0185517, 6.16877e+08

conn_from_pod5_host4_to_pod4_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018743, 0.0185618, 6.16541e+08

conn_from_pod5_host4_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182823, 0.018088, 6.32691e+08

conn_from_pod5_host4_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185671, 0.0183698, 6.22984e+08

conn_from_pod5_host4_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187769, 0.0185773, 6.16025e+08

conn_from_pod5_host4_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187612, 0.0185618, 6.1654e+08

conn_from_pod5_host4_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183496, 0.0181546, 6.3037e+08

conn_from_pod5_host4_to_pod5_host1_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0187533, 0.0185719, 6.16204e+08

conn_from_pod5_host4_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187776, 0.018578, 6.16002e+08

conn_from_pod5_host4_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187612, 0.0185618, 6.16541e+08

conn_from_pod5_host4_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184866, 0.0182901, 6.25697e+08

conn_from_pod5_host4_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187595, 0.0185601, 6.16596e+08

conn_from_pod5_host4_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187585, 0.0185591, 6.1663e+08

conn_from_pod5_host4_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186979, 0.0184992, 6.18628e+08

conn_from_pod5_host4_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186678, 0.0184694, 6.19623e+08

conn_from_pod5_host4_to_pod6_host1_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018743, 0.0185618, 6.16541e+08

conn_from_pod5_host4_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184368, 0.0182408, 6.27389e+08

conn_from_pod5_host4_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183408, 0.0181459, 6.30671e+08

conn_from_pod5_host4_to_pod6_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184485, 0.0182701, 6.26384e+08

conn_from_pod5_host4_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187406, 0.0185414, 6.17217e+08

conn_from_pod5_host4_to_pod6_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184684, 0.0182721, 6.26315e+08

conn_from_pod5_host4_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183671, 0.0181719, 6.29769e+08

conn_from_pod5_host4_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187721, 0.0185726, 6.16181e+08

conn_from_pod5_host4_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187503, 0.018551, 6.16899e+08

conn_from_pod5_host5_to_pod1_host1_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018423, 0.0182448, 6.27251e+08

conn_from_pod5_host5_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184349, 0.0182389, 6.27454e+08

conn_from_pod5_host5_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184329, 0.018237, 6.27521e+08

conn_from_pod5_host5_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183354, 0.0181405, 6.30858e+08

conn_from_pod5_host5_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184352, 0.0182393, 6.27443e+08

conn_from_pod5_host5_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184385, 0.0182425, 6.2733e+08

conn_from_pod5_host5_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182559, 0.0180619, 6.33604e+08

conn_from_pod5_host5_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184339, 0.018238, 6.27487e+08

conn_from_pod5_host5_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184395, 0.0182435, 6.27296e+08

conn_from_pod5_host5_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184359, 0.0182399, 6.2742e+08

conn_from_pod5_host5_to_pod2_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184217, 0.0182435, 6.27297e+08

conn_from_pod5_host5_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184339, 0.018238, 6.27487e+08

conn_from_pod5_host5_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185105, 0.0183138, 6.24889e+08

conn_from_pod5_host5_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183445, 0.0181496, 6.30543e+08

conn_from_pod5_host5_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184418, 0.0182458, 6.27217e+08

conn_from_pod5_host5_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183184, 0.0181237, 6.31444e+08

conn_from_pod5_host5_to_pod2_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.01842, 0.0182419, 6.27353e+08

conn_from_pod5_host5_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184339, 0.018238, 6.27487e+08

conn_from_pod5_host5_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182407, 0.0180468, 6.34133e+08

conn_from_pod5_host5_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184335, 0.0182376, 6.27499e+08

conn_from_pod5_host5_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184359, 0.0182399, 6.2742e+08

conn_from_pod5_host5_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27251e+08

conn_from_pod5_host5_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184339, 0.018238, 6.27487e+08

conn_from_pod5_host5_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184359, 0.0182399, 6.2742e+08

conn_from_pod5_host5_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184339, 0.018238, 6.27487e+08

conn_from_pod5_host5_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27251e+08

conn_from_pod5_host5_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184329, 0.018237, 6.27522e+08

conn_from_pod5_host5_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184395, 0.0182435, 6.27297e+08

conn_from_pod5_host5_to_pod4_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184758, 0.0182971, 6.2546e+08

conn_from_pod5_host5_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184378, 0.0182419, 6.27353e+08

conn_from_pod5_host5_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184418, 0.0182458, 6.27217e+08

conn_from_pod5_host5_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182201, 0.0180264, 6.34851e+08

conn_from_pod5_host5_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184339, 0.018238, 6.27488e+08

conn_from_pod5_host5_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27252e+08

conn_from_pod5_host5_to_pod4_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184797, 0.018301, 6.25326e+08

conn_from_pod5_host5_to_pod4_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182318, 0.0180555, 6.33829e+08

conn_from_pod5_host5_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27251e+08

conn_from_pod5_host5_to_pod5_host2_flow_1, 1500, 1536000, 1554000, 1536000, 1.17188, 18000, 12, 0.0184972, 0.018283, 6.25942e+08

conn_from_pod5_host5_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184398, 0.0182438, 6.27285e+08

conn_from_pod5_host5_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184847, 0.0182882, 6.25762e+08

conn_from_pod5_host5_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27251e+08

conn_from_pod5_host5_to_pod5_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018423, 0.0182448, 6.27252e+08

conn_from_pod5_host5_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184395, 0.0182435, 6.27296e+08

conn_from_pod5_host5_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27252e+08

conn_from_pod5_host5_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27252e+08

conn_from_pod5_host5_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183656, 0.0181704, 6.29819e+08

conn_from_pod5_host5_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183044, 0.0181099, 6.31926e+08

conn_from_pod5_host5_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184041, 0.0182085, 6.28502e+08

conn_from_pod5_host5_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27251e+08

conn_from_pod5_host5_to_pod6_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183719, 0.0181766, 6.29605e+08

conn_from_pod5_host5_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182817, 0.0180874, 6.32712e+08

conn_from_pod5_host5_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184408, 0.0182448, 6.27251e+08

conn_from_pod5_host5_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184378, 0.0182419, 6.27353e+08

conn_from_pod5_host6_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188376, 0.0186374, 6.14038e+08

conn_from_pod5_host6_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186809, 0.0184824, 6.1919e+08

conn_from_pod5_host6_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186838, 0.0184852, 6.19093e+08

conn_from_pod5_host6_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018383, 0.0181877, 6.29223e+08

conn_from_pod5_host6_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186564, 0.0184581, 6.20002e+08

conn_from_pod5_host6_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187994, 0.0185996, 6.15287e+08

conn_from_pod5_host6_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182866, 0.0180922, 6.32541e+08

conn_from_pod5_host6_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186389, 0.0184408, 6.20585e+08

conn_from_pod5_host6_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188376, 0.0186374, 6.14038e+08

conn_from_pod5_host6_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188318, 0.0186317, 6.14228e+08

conn_from_pod5_host6_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187543, 0.018555, 6.16767e+08

conn_from_pod5_host6_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187711, 0.0185716, 6.16214e+08

conn_from_pod5_host6_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188239, 0.0186239, 6.14486e+08

conn_from_pod5_host6_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018399, 0.0182035, 6.28677e+08

conn_from_pod5_host6_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188377, 0.0186375, 6.14037e+08

conn_from_pod5_host6_to_pod2_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183492, 0.0181717, 6.29776e+08

conn_from_pod5_host6_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187915, 0.0185918, 6.15545e+08

conn_from_pod5_host6_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185912, 0.0183936, 6.22179e+08

conn_from_pod5_host6_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182736, 0.0180794, 6.32992e+08

conn_from_pod5_host6_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186383, 0.0184402, 6.20605e+08

conn_from_pod5_host6_to_pod3_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018643, 0.0184627, 6.19848e+08

conn_from_pod5_host6_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188229, 0.0186228, 6.14519e+08

conn_from_pod5_host6_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188387, 0.0186385, 6.14004e+08

conn_from_pod5_host6_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186171, 0.0184193, 6.21311e+08

conn_from_pod5_host6_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188366, 0.0186364, 6.14072e+08

conn_from_pod5_host6_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187393, 0.0185401, 6.1726e+08

conn_from_pod5_host6_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018506, 0.0183093, 6.25042e+08

conn_from_pod5_host6_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187694, 0.0185699, 6.16271e+08

conn_from_pod5_host6_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188421, 0.0186419, 6.13892e+08

conn_from_pod5_host6_to_pod4_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0187906, 0.0186088, 6.14982e+08

conn_from_pod5_host6_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188377, 0.0186375, 6.14037e+08

conn_from_pod5_host6_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182291, 0.0180353, 6.34537e+08

conn_from_pod5_host6_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186247, 0.0184267, 6.21059e+08

conn_from_pod5_host6_to_pod4_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188325, 0.0186504, 6.13612e+08

conn_from_pod5_host6_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188376, 0.0186374, 6.14038e+08

conn_from_pod5_host6_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.01832, 0.0181253, 6.31388e+08

conn_from_pod5_host6_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188428, 0.0186426, 6.13869e+08

conn_from_pod5_host6_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188456, 0.0186453, 6.13779e+08

conn_from_pod5_host6_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188377, 0.0186374, 6.14037e+08

conn_from_pod5_host6_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187949, 0.0185952, 6.15433e+08

conn_from_pod5_host6_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185563, 0.0183591, 6.23347e+08

conn_from_pod5_host6_to_pod5_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188157, 0.0186337, 6.14162e+08

conn_from_pod5_host6_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187229, 0.0185239, 6.17801e+08

conn_from_pod5_host6_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187147, 0.0185158, 6.18071e+08

conn_from_pod5_host6_to_pod6_host1_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188194, 0.0186374, 6.14038e+08

conn_from_pod5_host6_to_pod6_host2_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184157, 0.0182376, 6.27502e+08

conn_from_pod5_host6_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183142, 0.0181195, 6.31589e+08

conn_from_pod5_host6_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184538, 0.0182576, 6.26811e+08

conn_from_pod5_host6_to_pod6_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0187409, 0.0185596, 6.16613e+08

conn_from_pod5_host6_to_pod6_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184398, 0.0182438, 6.27287e+08

conn_from_pod5_host6_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183554, 0.0181603, 6.30171e+08

conn_from_pod5_host6_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188425, 0.0186422, 6.1388e+08

conn_from_pod5_host6_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188122, 0.0186122, 6.14869e+08

conn_from_pod5_host7_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188334, 0.0186333, 6.14176e+08

conn_from_pod5_host7_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186822, 0.0184837, 6.19145e+08

conn_from_pod5_host7_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186767, 0.0184782, 6.19329e+08

conn_from_pod5_host7_to_pod1_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183806, 0.0182029, 6.28697e+08

conn_from_pod5_host7_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186652, 0.0184668, 6.19712e+08

conn_from_pod5_host7_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187953, 0.0185956, 6.1542e+08

conn_from_pod5_host7_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182905, 0.0180961, 6.32407e+08

conn_from_pod5_host7_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186418, 0.0184437, 6.20489e+08

conn_from_pod5_host7_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188334, 0.0186332, 6.14176e+08

conn_from_pod5_host7_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188334, 0.0186333, 6.14176e+08

conn_from_pod5_host7_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187549, 0.0185556, 6.16745e+08

conn_from_pod5_host7_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018762, 0.0185626, 6.16513e+08

conn_from_pod5_host7_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188248, 0.0186248, 6.14456e+08

conn_from_pod5_host7_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184321, 0.0182362, 6.27547e+08

conn_from_pod5_host7_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188317, 0.0186316, 6.14231e+08

conn_from_pod5_host7_to_pod2_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183736, 0.0181959, 6.28937e+08

conn_from_pod5_host7_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187863, 0.0185866, 6.15716e+08

conn_from_pod5_host7_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018589, 0.0183915, 6.22251e+08

conn_from_pod5_host7_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182816, 0.0180873, 6.32714e+08

conn_from_pod5_host7_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186403, 0.0184422, 6.20538e+08

conn_from_pod5_host7_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186418, 0.0184437, 6.20488e+08

conn_from_pod5_host7_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188159, 0.018616, 6.14746e+08

conn_from_pod5_host7_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188345, 0.0186343, 6.14142e+08

conn_from_pod5_host7_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186248, 0.0184269, 6.21054e+08

